Date,Time,Open,High,Low,Close,Volume
2025-04-21,03:03:00,1.14702,1.14728,1.14702,1.14727,34
2025-04-21,03:04:00,1.14726,1.14747,1.14725,1.14726,62
2025-04-21,03:05:00,1.14727,1.14739,1.14701,1.14738,71
2025-04-21,03:06:00,1.14739,1.14774,1.14738,1.14768,71
2025-04-21,03:07:00,1.14773,1.14791,1.14764,1.14785,65
2025-04-21,03:08:00,1.14787,1.14787,1.14722,1.14732,66
2025-04-21,03:09:00,1.14735,1.14747,1.14702,1.14738,59
2025-04-21,03:10:00,1.14739,1.14761,1.14738,1.14754,69
2025-04-21,03:11:00,1.14753,1.14759,1.14738,1.14743,79
2025-04-21,03:12:00,1.14742,1.14746,1.14731,1.14732,47
2025-04-21,03:13:00,1.14731,1.14749,1.14717,1.14737,81
2025-04-21,03:14:00,1.14736,1.14739,1.14723,1.14732,58
2025-04-21,03:15:00,1.14733,1.14758,1.14722,1.14724,70
2025-04-21,03:16:00,1.14725,1.14743,1.14716,1.14741,34
2025-04-21,03:17:00,1.14743,1.14743,1.14727,1.14737,58
2025-04-21,03:18:00,1.14738,1.14756,1.14733,1.14749,59
2025-04-21,03:19:00,1.14754,1.14766,1.14745,1.14753,62
2025-04-21,03:20:00,1.14751,1.14763,1.14744,1.14763,52
2025-04-21,03:21:00,1.14764,1.14767,1.14733,1.14762,58
2025-04-21,03:22:00,1.14764,1.14768,1.14748,1.14764,54
2025-04-21,03:23:00,1.1476,1.14787,1.1476,1.14778,53
2025-04-21,03:24:00,1.1478,1.14787,1.14765,1.14765,39
2025-04-21,03:25:00,1.14763,1.14788,1.14763,1.14784,64
2025-04-21,03:26:00,1.14782,1.1479,1.14764,1.14776,56
2025-04-21,03:27:00,1.14777,1.14786,1.14766,1.1477,52
2025-04-21,03:28:00,1.14775,1.14787,1.14764,1.1478,53
2025-04-21,03:29:00,1.14781,1.14791,1.14777,1.14787,83
2025-04-21,03:30:00,1.14786,1.14795,1.14767,1.14771,66
2025-04-21,03:31:00,1.14772,1.14778,1.14738,1.14756,72
2025-04-21,03:32:00,1.14755,1.14755,1.14736,1.14738,53
2025-04-21,03:33:00,1.14739,1.14743,1.14725,1.14732,76
2025-04-21,03:34:00,1.14729,1.14742,1.14729,1.14735,44
2025-04-21,03:35:00,1.1473,1.1473,1.14693,1.14696,74
2025-04-21,03:36:00,1.14699,1.14709,1.14678,1.14678,71
2025-04-21,03:37:00,1.14672,1.14695,1.14656,1.14693,89
2025-04-21,03:38:00,1.14698,1.14715,1.14687,1.14689,59
2025-04-21,03:39:00,1.14692,1.14708,1.14692,1.14696,54
2025-04-21,03:40:00,1.14695,1.14696,1.14669,1.14689,53
2025-04-21,03:41:00,1.14691,1.14691,1.14672,1.14673,60
2025-04-21,03:42:00,1.14676,1.14679,1.14665,1.14672,60
2025-04-21,03:43:00,1.14671,1.14691,1.14661,1.1469,68
2025-04-21,03:44:00,1.14688,1.14699,1.14681,1.14685,44
2025-04-21,03:45:00,1.14686,1.14694,1.14684,1.14693,34
2025-04-21,03:46:00,1.14694,1.14703,1.14691,1.14694,42
2025-04-21,03:47:00,1.14693,1.14695,1.14672,1.14677,39
2025-04-21,03:48:00,1.14676,1.14691,1.14676,1.1469,21
2025-04-21,03:49:00,1.14689,1.14738,1.14686,1.14738,50
2025-04-21,03:50:00,1.14735,1.14742,1.14728,1.14734,41
2025-04-21,03:51:00,1.14727,1.14767,1.14726,1.14757,64
2025-04-21,03:52:00,1.14758,1.14787,1.14757,1.14769,105
2025-04-21,03:53:00,1.1477,1.14771,1.14764,1.1477,35
2025-04-21,03:54:00,1.14771,1.14773,1.14765,1.14768,35
2025-04-21,03:55:00,1.14769,1.14779,1.14762,1.14777,36
2025-04-21,03:56:00,1.14779,1.14785,1.14761,1.14766,40
2025-04-21,03:57:00,1.14763,1.14768,1.14753,1.14761,48
2025-04-21,03:58:00,1.1476,1.14768,1.14749,1.14752,43
2025-04-21,03:59:00,1.14751,1.14778,1.1475,1.14773,63
2025-04-21,04:00:00,1.14772,1.14788,1.14765,1.14772,58
2025-04-21,04:01:00,1.14773,1.14787,1.14772,1.14773,46
2025-04-21,04:02:00,1.14774,1.14775,1.14751,1.14757,47
2025-04-21,04:03:00,1.14758,1.14764,1.14733,1.14733,40
2025-04-21,04:04:00,1.14737,1.1474,1.14728,1.14731,32
2025-04-21,04:05:00,1.1473,1.1475,1.14725,1.14735,35
2025-04-21,04:06:00,1.14737,1.14746,1.14725,1.14738,43
2025-04-21,04:07:00,1.1474,1.14754,1.14736,1.14743,35
2025-04-21,04:08:00,1.14744,1.14749,1.14728,1.14746,36
2025-04-21,04:09:00,1.14745,1.14757,1.14745,1.14748,19
2025-04-21,04:10:00,1.14749,1.14758,1.14747,1.14758,13
2025-04-21,04:11:00,1.14755,1.14771,1.14755,1.14769,27
2025-04-21,04:12:00,1.1477,1.14788,1.14769,1.14784,58
2025-04-21,04:13:00,1.14781,1.14787,1.14766,1.14787,29
2025-04-21,04:14:00,1.14786,1.14789,1.14777,1.14788,43
2025-04-21,04:15:00,1.14787,1.14788,1.14781,1.14782,34
2025-04-21,04:16:00,1.14778,1.14788,1.14777,1.14788,20
2025-04-21,04:17:00,1.14795,1.14871,1.14792,1.1485,137
2025-04-21,04:18:00,1.14849,1.14889,1.14829,1.14854,94
2025-04-21,04:19:00,1.14853,1.14883,1.1485,1.14874,65
2025-04-21,04:20:00,1.14872,1.14882,1.14858,1.14878,66
2025-04-21,04:21:00,1.14876,1.14883,1.14861,1.14866,55
2025-04-21,04:22:00,1.14867,1.14894,1.14865,1.14874,62
2025-04-21,04:23:00,1.14872,1.14886,1.14864,1.14867,50
2025-04-21,04:24:00,1.1486,1.14862,1.14837,1.14846,53
2025-04-21,04:25:00,1.14842,1.14883,1.14842,1.14864,69
2025-04-21,04:26:00,1.14863,1.14886,1.14863,1.14873,42
2025-04-21,04:27:00,1.14882,1.15022,1.14882,1.15022,101
2025-04-21,04:28:00,1.15021,1.15336,1.15005,1.15127,422
2025-04-21,04:29:00,1.15125,1.1514,1.151,1.15136,245
2025-04-21,04:30:00,1.15138,1.1516,1.15073,1.15089,230
2025-04-21,04:31:00,1.15091,1.15107,1.15029,1.15033,228
2025-04-21,04:32:00,1.15025,1.15113,1.15019,1.15101,194
2025-04-21,04:33:00,1.15102,1.15122,1.15071,1.15079,155
2025-04-21,04:34:00,1.1508,1.1516,1.15074,1.15157,190
2025-04-21,04:35:00,1.15153,1.15183,1.15111,1.15111,146
2025-04-21,04:36:00,1.15112,1.15193,1.15111,1.15168,144
2025-04-21,04:37:00,1.15169,1.1519,1.15152,1.15162,148
2025-04-21,04:38:00,1.15161,1.15192,1.15142,1.15184,108
2025-04-21,04:39:00,1.15176,1.1518,1.15153,1.1517,132
2025-04-21,04:40:00,1.15167,1.15179,1.15121,1.15145,137
2025-04-21,04:41:00,1.15146,1.15183,1.15146,1.15173,105
2025-04-21,04:42:00,1.15172,1.15185,1.15163,1.15174,95
2025-04-21,04:43:00,1.15167,1.15167,1.15108,1.15124,127
2025-04-21,04:44:00,1.15128,1.15128,1.15092,1.15101,107
2025-04-21,04:45:00,1.15103,1.15107,1.15075,1.15089,136
2025-04-21,04:46:00,1.1509,1.15105,1.15085,1.15092,88
2025-04-21,04:47:00,1.15093,1.15109,1.15052,1.15057,120
2025-04-21,04:48:00,1.15058,1.1508,1.15048,1.15076,92
2025-04-21,04:49:00,1.15078,1.15081,1.15046,1.15051,65
2025-04-21,04:50:00,1.15054,1.15054,1.15035,1.15037,64
2025-04-21,04:51:00,1.15036,1.15069,1.15032,1.15042,84
2025-04-21,04:52:00,1.15041,1.15053,1.15037,1.1504,46
2025-04-21,04:53:00,1.15039,1.15057,1.15036,1.15037,59
2025-04-21,04:54:00,1.15038,1.15044,1.15035,1.1504,40
2025-04-21,04:55:00,1.15041,1.1508,1.15036,1.15079,60
2025-04-21,04:56:00,1.15077,1.1511,1.15067,1.15083,55
2025-04-21,04:57:00,1.15085,1.15091,1.15059,1.15079,53
2025-04-21,04:58:00,1.15077,1.15095,1.15049,1.15049,71
2025-04-21,04:59:00,1.15047,1.15061,1.1504,1.15052,58
2025-04-21,05:00:00,1.15055,1.15079,1.15055,1.1507,87
2025-04-21,05:01:00,1.15071,1.15092,1.15062,1.15081,57
2025-04-21,05:02:00,1.15076,1.1508,1.15066,1.15075,48
2025-04-21,05:03:00,1.15077,1.15089,1.15072,1.15077,26
2025-04-21,05:04:00,1.15076,1.15111,1.15076,1.15079,45
2025-04-21,05:05:00,1.15085,1.15096,1.15077,1.15094,37
2025-04-21,05:06:00,1.15093,1.15121,1.15093,1.15121,41
2025-04-21,05:07:00,1.15116,1.15127,1.15116,1.15122,20
2025-04-21,05:08:00,1.15123,1.15124,1.15089,1.15096,36
2025-04-21,05:09:00,1.15093,1.15125,1.15092,1.15124,38
2025-04-21,05:10:00,1.15125,1.15132,1.15113,1.15114,33
2025-04-21,05:11:00,1.15111,1.15143,1.151,1.15134,67
2025-04-21,05:12:00,1.15143,1.15143,1.15114,1.15119,45
2025-04-21,05:13:00,1.15117,1.15122,1.1508,1.15082,48
2025-04-21,05:14:00,1.15081,1.15085,1.15073,1.15079,29
2025-04-21,05:15:00,1.15089,1.15089,1.15075,1.15085,33
2025-04-21,05:16:00,1.15086,1.15098,1.15075,1.15096,32
2025-04-21,05:17:00,1.151,1.15118,1.15097,1.15114,42
2025-04-21,05:18:00,1.15113,1.1514,1.1511,1.1512,44
2025-04-21,05:19:00,1.15122,1.15122,1.15102,1.15111,29
2025-04-21,05:20:00,1.1511,1.15111,1.15096,1.15109,20
2025-04-21,05:21:00,1.15112,1.15112,1.15082,1.15089,36
2025-04-21,05:22:00,1.15088,1.15099,1.15084,1.15098,32
2025-04-21,05:23:00,1.15093,1.15101,1.15087,1.1509,27
2025-04-21,05:24:00,1.15091,1.15112,1.15081,1.15091,39
2025-04-21,05:25:00,1.15093,1.15128,1.15092,1.15127,35
2025-04-21,05:26:00,1.15128,1.15139,1.15127,1.15137,43
2025-04-21,05:27:00,1.15138,1.1516,1.15138,1.15143,60
2025-04-21,05:28:00,1.15131,1.15131,1.15107,1.15112,45
2025-04-21,05:29:00,1.15113,1.15118,1.15104,1.15111,32
2025-04-21,05:30:00,1.15113,1.15118,1.15104,1.15118,15
2025-04-21,05:31:00,1.15119,1.15136,1.15117,1.15136,12
2025-04-21,05:32:00,1.1514,1.15145,1.15127,1.15127,30
2025-04-21,05:33:00,1.15126,1.15138,1.15123,1.15135,33
2025-04-21,05:34:00,1.15139,1.15167,1.15139,1.15165,31
2025-04-21,05:35:00,1.15164,1.15175,1.15162,1.15172,21
2025-04-21,05:36:00,1.15154,1.15164,1.15144,1.15155,25
2025-04-21,05:37:00,1.15157,1.15157,1.15143,1.15155,40
2025-04-21,05:38:00,1.15154,1.1516,1.15147,1.15159,25
2025-04-21,05:39:00,1.1516,1.15164,1.15137,1.15138,32
2025-04-21,05:40:00,1.15137,1.15146,1.15126,1.15142,42
2025-04-21,05:41:00,1.15139,1.15204,1.15132,1.15197,58
2025-04-21,05:42:00,1.15198,1.15257,1.15197,1.15228,137
2025-04-21,05:43:00,1.15227,1.15227,1.15198,1.15214,65
2025-04-21,05:44:00,1.15215,1.15216,1.1519,1.15198,32
2025-04-21,05:45:00,1.15199,1.15202,1.15193,1.15193,26
2025-04-21,05:46:00,1.15195,1.15196,1.15171,1.15172,32
2025-04-21,05:47:00,1.15173,1.15194,1.15173,1.15182,37
2025-04-21,05:48:00,1.15179,1.15192,1.15165,1.15166,61
2025-04-21,05:49:00,1.15167,1.15171,1.15159,1.15168,36
2025-04-21,05:50:00,1.1517,1.1517,1.15135,1.15137,66
2025-04-21,05:51:00,1.15142,1.15152,1.15139,1.15152,27
2025-04-21,05:52:00,1.15149,1.15149,1.15134,1.15139,30
2025-04-21,05:53:00,1.15138,1.15142,1.15129,1.15129,28
2025-04-21,05:54:00,1.1513,1.15135,1.15129,1.15133,10
2025-04-21,05:55:00,1.15128,1.15155,1.15128,1.15149,47
2025-04-21,05:56:00,1.15155,1.15176,1.15151,1.15163,51
2025-04-21,05:57:00,1.15164,1.15182,1.15159,1.15164,40
2025-04-21,05:58:00,1.15163,1.15186,1.15154,1.15185,41
2025-04-21,05:59:00,1.15187,1.15188,1.15156,1.15158,41
2025-04-21,06:00:00,1.15156,1.15157,1.15107,1.15118,82
2025-04-21,06:01:00,1.15119,1.1513,1.15102,1.15106,47
2025-04-21,06:02:00,1.15097,1.15111,1.15095,1.15101,58
2025-04-21,06:03:00,1.15102,1.15106,1.15079,1.15085,67
2025-04-21,06:04:00,1.15084,1.15098,1.15076,1.15078,46
2025-04-21,06:05:00,1.15079,1.15085,1.15076,1.15084,34
2025-04-21,06:06:00,1.15083,1.15083,1.1505,1.15064,44
2025-04-21,06:07:00,1.15065,1.15065,1.14998,1.14999,76
2025-04-21,06:08:00,1.15,1.15052,1.15,1.15043,64
2025-04-21,06:09:00,1.15047,1.15079,1.15044,1.15075,50
2025-04-21,06:10:00,1.15066,1.15066,1.15047,1.15053,46
2025-04-21,06:11:00,1.15059,1.15064,1.15045,1.15053,39
2025-04-21,06:12:00,1.15052,1.15061,1.15029,1.15034,39
2025-04-21,06:13:00,1.15033,1.15039,1.15025,1.15027,30
2025-04-21,06:14:00,1.15028,1.15046,1.15026,1.15044,26
2025-04-21,06:15:00,1.15045,1.15057,1.15038,1.15047,65
2025-04-21,06:16:00,1.15048,1.15102,1.15042,1.15083,61
2025-04-21,06:17:00,1.15084,1.15112,1.15084,1.15103,53
2025-04-21,06:18:00,1.15104,1.1511,1.1509,1.1509,32
2025-04-21,06:19:00,1.15093,1.15099,1.15087,1.15088,20
2025-04-21,06:20:00,1.15085,1.15102,1.15079,1.15102,29
2025-04-21,06:21:00,1.15107,1.15112,1.15091,1.15091,27
2025-04-21,06:22:00,1.15089,1.15095,1.15082,1.15086,28
2025-04-21,06:23:00,1.15085,1.15097,1.15079,1.15093,25
2025-04-21,06:24:00,1.15094,1.15104,1.15083,1.15103,41
2025-04-21,06:25:00,1.15104,1.15117,1.15103,1.15112,34
2025-04-21,06:26:00,1.15111,1.15118,1.15106,1.15112,21
2025-04-21,06:27:00,1.15109,1.1511,1.15088,1.15099,36
2025-04-21,06:28:00,1.15098,1.15114,1.15098,1.15111,28
2025-04-21,06:29:00,1.15112,1.15118,1.15102,1.15118,27
2025-04-21,06:30:00,1.15123,1.15139,1.15123,1.15138,36
2025-04-21,06:31:00,1.15137,1.15137,1.15108,1.15108,24
2025-04-21,06:32:00,1.15114,1.15118,1.15108,1.15118,30
2025-04-21,06:33:00,1.15119,1.15128,1.15117,1.15117,32
2025-04-21,06:34:00,1.15118,1.15127,1.15116,1.15123,23
2025-04-21,06:35:00,1.15126,1.15126,1.15115,1.15117,17
2025-04-21,06:36:00,1.15113,1.15124,1.15109,1.15109,18
2025-04-21,06:37:00,1.1511,1.15117,1.15107,1.15109,17
2025-04-21,06:38:00,1.1511,1.15136,1.1511,1.15136,23
2025-04-21,06:39:00,1.15135,1.15138,1.15134,1.15134,17
2025-04-21,06:40:00,1.15133,1.15137,1.15098,1.15102,32
2025-04-21,06:41:00,1.15103,1.15106,1.15099,1.15099,11
2025-04-21,06:42:00,1.15102,1.15122,1.15102,1.15118,40
2025-04-21,06:43:00,1.15117,1.15118,1.15087,1.15088,24
2025-04-21,06:44:00,1.15089,1.15097,1.15076,1.15094,23
2025-04-21,06:45:00,1.15095,1.15095,1.15086,1.15089,20
2025-04-21,06:46:00,1.1509,1.15105,1.1509,1.15101,22
2025-04-21,06:47:00,1.15102,1.15109,1.15097,1.15101,20
2025-04-21,06:48:00,1.15105,1.15109,1.15097,1.15108,13
2025-04-21,06:49:00,1.15109,1.15115,1.15107,1.15111,16
2025-04-21,06:50:00,1.15112,1.15118,1.15112,1.15118,8
2025-04-21,06:51:00,1.15128,1.15135,1.15119,1.15123,21
2025-04-21,06:52:00,1.15121,1.15135,1.15121,1.15127,23
2025-04-21,06:53:00,1.15128,1.15153,1.15128,1.15147,25
2025-04-21,06:54:00,1.15146,1.1515,1.15137,1.15138,19
2025-04-21,06:55:00,1.15137,1.15139,1.15135,1.15135,12
2025-04-21,06:56:00,1.1514,1.1514,1.15134,1.15139,6
2025-04-21,06:57:00,1.15138,1.15152,1.15138,1.15148,22
2025-04-21,06:58:00,1.15147,1.15158,1.15145,1.15158,22
2025-04-21,06:59:00,1.15155,1.1518,1.15154,1.1518,24
2025-04-21,07:00:00,1.15179,1.15195,1.15166,1.15188,42
2025-04-21,07:01:00,1.15189,1.152,1.15169,1.15172,25
2025-04-21,07:02:00,1.15171,1.15179,1.15167,1.15169,34
2025-04-21,07:03:00,1.15175,1.15175,1.15155,1.15155,24
2025-04-21,07:04:00,1.15158,1.15169,1.15157,1.15169,16
2025-04-21,07:05:00,1.15164,1.15168,1.15155,1.15164,26
2025-04-21,07:06:00,1.1516,1.15202,1.1516,1.15197,43
2025-04-21,07:07:00,1.15196,1.15208,1.15192,1.15208,38
2025-04-21,07:08:00,1.15198,1.15232,1.15193,1.15228,60
2025-04-21,07:09:00,1.15229,1.15229,1.15211,1.15227,48
2025-04-21,07:10:00,1.15225,1.15251,1.15225,1.15237,88
2025-04-21,07:11:00,1.15236,1.15242,1.15226,1.1524,44
2025-04-21,07:12:00,1.15241,1.15257,1.15233,1.15255,58
2025-04-21,07:13:00,1.15244,1.15257,1.15231,1.15233,46
2025-04-21,07:14:00,1.15232,1.15243,1.15227,1.15237,45
2025-04-21,07:15:00,1.15238,1.15247,1.15229,1.15243,53
2025-04-21,07:16:00,1.15244,1.15258,1.15242,1.15254,27
2025-04-21,07:17:00,1.15255,1.15258,1.15248,1.15251,57
2025-04-21,07:18:00,1.15252,1.15257,1.15221,1.15226,67
2025-04-21,07:19:00,1.15227,1.15245,1.15222,1.15244,66
2025-04-21,07:20:00,1.15241,1.15248,1.15234,1.15248,19
2025-04-21,07:21:00,1.15247,1.15252,1.15245,1.15248,36
2025-04-21,07:22:00,1.15249,1.15256,1.15245,1.15253,20
2025-04-21,07:23:00,1.15252,1.15254,1.1524,1.15243,22
2025-04-21,07:24:00,1.15242,1.15244,1.15235,1.15241,24
2025-04-21,07:25:00,1.15243,1.15253,1.15239,1.15252,33
2025-04-21,07:26:00,1.15253,1.15255,1.15243,1.1525,19
2025-04-21,07:27:00,1.15249,1.15253,1.15244,1.15251,24
2025-04-21,07:28:00,1.1525,1.15258,1.15248,1.15249,21
2025-04-21,07:29:00,1.1525,1.15255,1.15243,1.15252,36
2025-04-21,07:30:00,1.15251,1.1529,1.1525,1.15288,61
2025-04-21,07:31:00,1.1529,1.15328,1.1529,1.15324,100
2025-04-21,07:32:00,1.15323,1.15348,1.1532,1.15343,73
2025-04-21,07:33:00,1.15342,1.1535,1.15331,1.15331,62
2025-04-21,07:34:00,1.15329,1.15347,1.15329,1.15344,48
2025-04-21,07:35:00,1.15345,1.15345,1.1532,1.15328,40
2025-04-21,07:36:00,1.15325,1.15333,1.15301,1.15314,42
2025-04-21,07:37:00,1.15308,1.15332,1.15308,1.15308,65
2025-04-21,07:38:00,1.15313,1.15332,1.15312,1.1532,37
2025-04-21,07:39:00,1.15322,1.15323,1.15304,1.1531,41
2025-04-21,07:40:00,1.15309,1.15345,1.15307,1.15338,60
2025-04-21,07:41:00,1.15337,1.15347,1.15337,1.15345,41
2025-04-21,07:42:00,1.15344,1.15347,1.15319,1.15345,64
2025-04-21,07:43:00,1.15346,1.15346,1.15321,1.15328,60
2025-04-21,07:44:00,1.1533,1.1535,1.1533,1.1534,40
2025-04-21,07:45:00,1.15345,1.1535,1.15337,1.15342,78
2025-04-21,07:46:00,1.15341,1.15342,1.15319,1.15331,39
2025-04-21,07:47:00,1.1533,1.1535,1.15323,1.15341,56
2025-04-21,07:48:00,1.15344,1.15347,1.15332,1.15344,48
2025-04-21,07:49:00,1.15338,1.15349,1.15329,1.15343,54
2025-04-21,07:50:00,1.15342,1.15347,1.15333,1.15346,49
2025-04-21,07:51:00,1.15345,1.15347,1.15301,1.15303,91
2025-04-21,07:52:00,1.15302,1.15305,1.15271,1.15287,104
2025-04-21,07:53:00,1.15283,1.15286,1.15252,1.15254,77
2025-04-21,07:54:00,1.15257,1.1529,1.1525,1.15284,64
2025-04-21,07:55:00,1.15285,1.15314,1.15285,1.15306,71
2025-04-21,07:56:00,1.15307,1.15311,1.15259,1.15273,77
2025-04-21,07:57:00,1.15274,1.15301,1.15273,1.15301,57
2025-04-21,07:58:00,1.15302,1.1535,1.15289,1.1533,108
2025-04-21,07:59:00,1.15329,1.15347,1.15318,1.15318,61
2025-04-21,08:00:00,1.15316,1.15316,1.15259,1.15275,129
2025-04-21,08:01:00,1.15276,1.15294,1.15255,1.15283,88
2025-04-21,08:02:00,1.15284,1.15285,1.15262,1.15281,73
2025-04-21,08:03:00,1.15279,1.15338,1.15277,1.15334,136
2025-04-21,08:04:00,1.15332,1.15351,1.15323,1.15325,105
2025-04-21,08:05:00,1.15326,1.15338,1.15297,1.15299,65
2025-04-21,08:06:00,1.15298,1.15312,1.15288,1.15303,36
2025-04-21,08:07:00,1.15304,1.15308,1.15287,1.15298,46
2025-04-21,08:08:00,1.15294,1.15305,1.15265,1.15274,68
2025-04-21,08:09:00,1.15273,1.15301,1.1527,1.153,80
2025-04-21,08:10:00,1.15301,1.15307,1.15274,1.1528,45
2025-04-21,08:11:00,1.15282,1.15295,1.15216,1.15227,83
2025-04-21,08:12:00,1.15229,1.15246,1.15186,1.15206,103
2025-04-21,08:13:00,1.15205,1.15205,1.1517,1.15172,81
2025-04-21,08:14:00,1.1517,1.15172,1.15156,1.15171,53
2025-04-21,08:15:00,1.1517,1.1519,1.15159,1.15186,68
2025-04-21,08:16:00,1.15185,1.15199,1.15184,1.15192,33
2025-04-21,08:17:00,1.15191,1.152,1.15178,1.15199,43
2025-04-21,08:18:00,1.15196,1.15196,1.15134,1.15154,77
2025-04-21,08:19:00,1.15152,1.15169,1.15138,1.15167,49
2025-04-21,08:20:00,1.15168,1.15187,1.15167,1.15177,45
2025-04-21,08:21:00,1.15176,1.15177,1.15135,1.15138,41
2025-04-21,08:22:00,1.15139,1.15149,1.15112,1.15122,82
2025-04-21,08:23:00,1.15123,1.1513,1.15114,1.15126,72
2025-04-21,08:24:00,1.15125,1.15125,1.15104,1.1511,63
2025-04-21,08:25:00,1.15112,1.15115,1.15095,1.15115,54
2025-04-21,08:26:00,1.15116,1.15128,1.15113,1.15125,46
2025-04-21,08:27:00,1.15127,1.1514,1.15118,1.15121,50
2025-04-21,08:28:00,1.1512,1.1512,1.15079,1.15085,60
2025-04-21,08:29:00,1.15086,1.15089,1.15069,1.15087,48
2025-04-21,08:30:00,1.15088,1.15097,1.15082,1.15082,49
2025-04-21,08:31:00,1.15084,1.15098,1.15071,1.15097,53
2025-04-21,08:32:00,1.15096,1.15101,1.15067,1.15084,53
2025-04-21,08:33:00,1.15085,1.15104,1.15085,1.15088,31
2025-04-21,08:34:00,1.15089,1.15114,1.15088,1.15105,58
2025-04-21,08:35:00,1.15106,1.15127,1.15105,1.15112,51
2025-04-21,08:36:00,1.15113,1.1512,1.15079,1.15118,92
2025-04-21,08:37:00,1.15116,1.15134,1.15116,1.15134,52
2025-04-21,08:38:00,1.15135,1.15135,1.15123,1.15128,30
2025-04-21,08:39:00,1.1513,1.15151,1.15126,1.15138,41
2025-04-21,08:40:00,1.15148,1.15151,1.15128,1.1514,37
2025-04-21,08:41:00,1.15142,1.15146,1.15132,1.15135,38
2025-04-21,08:42:00,1.15136,1.15143,1.15121,1.15123,35
2025-04-21,08:43:00,1.15118,1.15146,1.15117,1.15129,49
2025-04-21,08:44:00,1.15134,1.15138,1.15114,1.15114,37
2025-04-21,08:45:00,1.15113,1.15141,1.15113,1.15138,39
2025-04-21,08:46:00,1.15135,1.15144,1.15124,1.15128,27
2025-04-21,08:47:00,1.15129,1.15129,1.15099,1.15118,44
2025-04-21,08:48:00,1.15124,1.15124,1.1508,1.15089,48
2025-04-21,08:49:00,1.15085,1.15085,1.15054,1.15064,65
2025-04-21,08:50:00,1.15078,1.1512,1.15078,1.15098,61
2025-04-21,08:51:00,1.15099,1.15102,1.15084,1.15091,35
2025-04-21,08:52:00,1.15092,1.15095,1.15084,1.15087,29
2025-04-21,08:53:00,1.15089,1.15112,1.15084,1.15099,53
2025-04-21,08:54:00,1.15101,1.15101,1.1507,1.15071,63
2025-04-21,08:55:00,1.15074,1.15092,1.15072,1.15084,45
2025-04-21,08:56:00,1.15085,1.15155,1.15084,1.15152,80
2025-04-21,08:57:00,1.15153,1.15157,1.15125,1.15139,77
2025-04-21,08:58:00,1.1514,1.15159,1.15139,1.15158,75
2025-04-21,08:59:00,1.15159,1.15179,1.1515,1.15161,85
2025-04-21,09:00:00,1.15157,1.15165,1.15102,1.15117,121
2025-04-21,09:01:00,1.15119,1.15172,1.15119,1.1517,105
2025-04-21,09:02:00,1.15172,1.15193,1.15172,1.15184,63
2025-04-21,09:03:00,1.15185,1.15193,1.15169,1.15175,77
2025-04-21,09:04:00,1.15177,1.15179,1.15138,1.15138,82
2025-04-21,09:05:00,1.15137,1.1514,1.1511,1.15112,96
2025-04-21,09:06:00,1.15109,1.1514,1.15109,1.15118,61
2025-04-21,09:07:00,1.15121,1.15148,1.1512,1.15124,57
2025-04-21,09:08:00,1.15118,1.15147,1.15104,1.15147,84
2025-04-21,09:09:00,1.15148,1.15166,1.15144,1.15165,58
2025-04-21,09:10:00,1.15171,1.15175,1.15134,1.15141,83
2025-04-21,09:11:00,1.15134,1.15155,1.15124,1.15147,81
2025-04-21,09:12:00,1.15151,1.15151,1.15134,1.1514,58
2025-04-21,09:13:00,1.15144,1.15175,1.15143,1.15171,49
2025-04-21,09:14:00,1.15172,1.15182,1.15172,1.15174,42
2025-04-21,09:15:00,1.15173,1.15176,1.15158,1.15169,39
2025-04-21,09:16:00,1.15172,1.15178,1.15158,1.15162,27
2025-04-21,09:17:00,1.15166,1.15177,1.1515,1.15165,78
2025-04-21,09:18:00,1.15166,1.15178,1.15163,1.1517,53
2025-04-21,09:19:00,1.15174,1.15184,1.15168,1.15172,60
2025-04-21,09:20:00,1.15173,1.15181,1.15161,1.15175,60
2025-04-21,09:21:00,1.15176,1.15249,1.15176,1.15227,102
2025-04-21,09:22:00,1.15228,1.15287,1.15224,1.15287,102
2025-04-21,09:23:00,1.15283,1.15293,1.15259,1.15292,109
2025-04-21,09:24:00,1.15294,1.15294,1.15247,1.15261,68
2025-04-21,09:25:00,1.15264,1.15264,1.15225,1.15243,75
2025-04-21,09:26:00,1.15241,1.15262,1.15238,1.15239,73
2025-04-21,09:27:00,1.15234,1.15245,1.15222,1.15244,57
2025-04-21,09:28:00,1.15246,1.15284,1.15246,1.15259,59
2025-04-21,09:29:00,1.15257,1.15292,1.15254,1.15292,90
2025-04-21,09:30:00,1.15291,1.15295,1.1528,1.1528,62
2025-04-21,09:31:00,1.15277,1.1535,1.15277,1.15339,75
2025-04-21,09:32:00,1.15333,1.15333,1.15299,1.15311,78
2025-04-21,09:33:00,1.15314,1.15347,1.15313,1.15344,78
2025-04-21,09:34:00,1.15349,1.15349,1.15297,1.15334,109
2025-04-21,09:35:00,1.15338,1.15342,1.15327,1.15338,66
2025-04-21,09:36:00,1.15334,1.15334,1.15314,1.15314,43
2025-04-21,09:37:00,1.15315,1.15333,1.15311,1.15329,35
2025-04-21,09:38:00,1.1533,1.15335,1.1532,1.15332,48
2025-04-21,09:39:00,1.15331,1.15347,1.15329,1.15333,41
2025-04-21,09:40:00,1.15326,1.15349,1.15319,1.15343,76
2025-04-21,09:41:00,1.15335,1.15348,1.15332,1.15342,29
